video_id,channel_id,video_title,channel_title,published_at,description,thumbnail_url,views,likes,duration,duration_seconds
5FdDUrHl5RE,UCXuqSBlHAE6Xw-yeJA0Tunw,I made the World’s BRIGHTEST Gaming Monitor!,Linus Tech Tips,2024-12-29T18:00:43Z,Check out Acronis Cyber Protect for businesses at http://go.acronis.com/LTT Checkout NexiGo's Anniversary Sale at: ...,https://i.ytimg.com/vi/5FdDUrHl5RE/hqdefault.jpg,1065000.0,51198.0,PT23M8S,1388
WmPy8j79Bxg,UCXuqSBlHAE6Xw-yeJA0Tunw,I OWE Him This Upgrade - AMD $5000 Ultimate Tech Upgrade!,Linus Tech Tips,2024-12-28T18:52:59Z,Thanks to AMD for sponsoring this video and an amazing year of AMD Ultimate Tech Upgrades! Enter their sweepstakes to win ...,https://i.ytimg.com/vi/WmPy8j79Bxg/hqdefault.jpg,2010808.0,268871.0,PT27M53S,1673
7LGuglDdliw,UCXuqSBlHAE6Xw-yeJA0Tunw,"I Have To Address This On My Own?? - WAN Show December 27, 2024",Linus Tech Tips,2024-12-28T02:05:28Z,Join the JumpCloud Community to connect with other IT professionals at https://cloud.jumpcloud.com/WANShow-Community ...,https://i.ytimg.com/vi/7LGuglDdliw/hqdefault.jpg,668746.0,13341.0,PT2H56M,10560
6uyI6s4XJLw,UCXuqSBlHAE6Xw-yeJA0Tunw,I Built A Secret Gaming Room,Linus Tech Tips,2024-12-28T01:48:29Z,,https://i.ytimg.com/vi/6uyI6s4XJLw/hqdefault.jpg,360150.0,15030.0,PT18S,18
tLhfuc_KCpM,UCXuqSBlHAE6Xw-yeJA0Tunw,I Built The Ultimate Hidden Gaming Room,Linus Tech Tips,2024-12-26T18:00:09Z,Thanks to Origin PC for sponsoring this video! Check out their latest deals at: https://www.originpc.com/promotion/?,https://i.ytimg.com/vi/tLhfuc_KCpM/hqdefault.jpg,1484241.0,64523.0,PT18M13S,1093
4L_psS1MVk8,UCXuqSBlHAE6Xw-yeJA0Tunw,The All MSI Gaming Setup!,Linus Tech Tips,2024-12-23T18:16:57Z,Thanks to MSI for sponsoring this video! Check out their MEG X870E GODLIKE motherboard at https://lmg.gg/l2uLA and check out ...,https://i.ytimg.com/vi/4L_psS1MVk8/hqdefault.jpg,1197642.0,50727.0,PT16M20S,980
7V4xoL96HKU,UCXuqSBlHAE6Xw-yeJA0Tunw,Oh No... My Mom Needs a Tablet - Budget Tablet Roundup,Linus Tech Tips,2024-12-22T19:10:59Z,Get 20% off DeleteMe US consumer plans when you go to http://joindeleteme.com/LTT20 and use promo code LTT20 at checkout.,https://i.ytimg.com/vi/7V4xoL96HKU/hqdefault.jpg,1309945.0,45815.0,PT14M56S,896
kjn79Cs5Hco,UCXuqSBlHAE6Xw-yeJA0Tunw,His Wife Threw his Gaming PC out the Window… Can I Fix It?,Linus Tech Tips,2024-12-21T17:57:43Z,Go to https://bit.ly/LMGHOLIDAYXP and check out Green Man Gaming's Holiday Sale to save big on some of the hottest titles out ...,https://i.ytimg.com/vi/kjn79Cs5Hco/hqdefault.jpg,2402201.0,78765.0,PT19M43S,1183
Hd-k7VkpE94,UCXuqSBlHAE6Xw-yeJA0Tunw,Choosing the GPU for YOU,Linus Tech Tips,2024-12-20T19:26:44Z,Thank you Nexigo for sponsoring this video! Check out the NexiGo Gripcon https://lmg.gg/NexiGoShort #sponsored #techtips.,https://i.ytimg.com/vi/Hd-k7VkpE94/hqdefault.jpg,231002.0,10842.0,PT38S,38
PcnWneULGAQ,UCXuqSBlHAE6Xw-yeJA0Tunw,Is Buying a PETABYTE on Ebay Stupid?,Linus Tech Tips,2024-12-19T18:30:17Z,Go to https://ground.news/ltt to get 50% off the Ground News Vantage plan. Outsmart algorithms and optimize the way you read ...,https://i.ytimg.com/vi/PcnWneULGAQ/hqdefault.jpg,2248356.0,66230.0,PT18M13S,1093
fGXdUp9rfHo,UCXuqSBlHAE6Xw-yeJA0Tunw,The Ultimate 500 Dollar Gaming PC,Linus Tech Tips,2024-12-18T21:54:46Z,https://bit.ly/LMGHOLIDAY24 Click the link above and check out Green Man Gaming's Holiday Sale to save big on some of the ...,https://i.ytimg.com/vi/fGXdUp9rfHo/hqdefault.jpg,2035133.0,31697.0,PT2H21M48S,8508
oJ5fFph0AEM,UCXuqSBlHAE6Xw-yeJA0Tunw,The Most Expensive USB Drive on Earth,Linus Tech Tips,2024-12-17T18:15:05Z,Get 20% off DeleteMe US consumer plans when you go to http://joindeleteme.com/LTT20 and use promo code LTT20 at checkout.,https://i.ytimg.com/vi/oJ5fFph0AEM/hqdefault.jpg,1715358.0,62594.0,PT10M17S,617
Wgjd9uUpaD4,UCXuqSBlHAE6Xw-yeJA0Tunw,Why Is Everyone Buying This CPU? - Ryzen 7 7800X3D,Linus Tech Tips,2024-12-15T18:06:57Z,Get 20% off DeleteMe US consumer plans when you go to http://joindeleteme.com/LTT20 and use promo code LTT20 at checkout.,https://i.ytimg.com/vi/Wgjd9uUpaD4/hqdefault.jpg,1658402.0,48695.0,PT9M57S,597
A8t0b0auTDs,UCXuqSBlHAE6Xw-yeJA0Tunw,"Intel Value King - WAN Show December 13, 2024",Linus Tech Tips,2024-12-14T04:11:19Z,"Get your game on with the MSI AEGIS RS2 AI 2nd Pre-Built PC at https://lmg.gg/DuvPI Get the ultimate gift for dry, cozy feet with ...",https://i.ytimg.com/vi/A8t0b0auTDs/hqdefault.jpg,904062.0,11094.0,PT3H13M31S,11611
dboPZUcTAW4,UCXuqSBlHAE6Xw-yeJA0Tunw,THE INTEL ARC B580 IS ACTUALLY GREAT &amp; AFFORDABLE,Linus Tech Tips,2024-12-12T14:00:44Z,Check out Ridge's holiday sale at https://www.ridge.com/LINUS Trade in your old GPU or CPU to Jawa at ...,https://i.ytimg.com/vi/dboPZUcTAW4/hqdefault.jpg,2462967.0,101736.0,PT16M25S,985
X07t7403Q9Q,UCXuqSBlHAE6Xw-yeJA0Tunw,A Giant Improvement - AMD $5000 Ultimate Tech Upgrade,Linus Tech Tips,2024-12-11T18:22:46Z,Thanks again to AMD for being a great partner and sponsoring this series! Head on over to https://bit.ly/4g9f5Ko to enter their ...,https://i.ytimg.com/vi/X07t7403Q9Q/hqdefault.jpg,2380389.0,83740.0,PT31M13S,1873
0208nuGPmZw,UCXuqSBlHAE6Xw-yeJA0Tunw,I Rented an AirBnB to Look for Hidden Cameras,Linus Tech Tips,2024-12-10T18:08:54Z,Try Rocket Money for free: https://RocketMoney.com/ltt (US Residents Only) #rocketmoney #personalfinance Check out the MSI ...,https://i.ytimg.com/vi/0208nuGPmZw/hqdefault.jpg,1764891.0,59575.0,PT14M23S,863
71jBX5N3wcM,UCXuqSBlHAE6Xw-yeJA0Tunw,Finally a Mac for This Economy - Mac Mini M4,Linus Tech Tips,2024-12-09T18:34:39Z,Get a free 15-day trial of Odoo's all-in-one business solution and see how it can make your life easier! Check it out at ...,https://i.ytimg.com/vi/71jBX5N3wcM/hqdefault.jpg,1578283.0,49416.0,PT13M44S,824
Bhew95wMmP8,UCXuqSBlHAE6Xw-yeJA0Tunw,"I&#39;m Sorry, Apple - iPhone 30-Day Challenge",Linus Tech Tips,2024-12-05T18:00:06Z,Visit https://www.squarespace.com/LTT and use offer code LTT for 10% off Purchase G.SKILL Trident Z5 NEO RAM at: Amazon: ...,https://i.ytimg.com/vi/Bhew95wMmP8/hqdefault.jpg,3891476.0,153185.0,PT20M15S,1215
yJkRd9py5mA,UCXuqSBlHAE6Xw-yeJA0Tunw,Are you paying too much for Windows?,Linus Tech Tips,2024-12-04T18:10:16Z,Say hello to Hetzner — now offering dollar payments for new accounts! Signup for a Hetzner server and use code LTT24 to save ...,https://i.ytimg.com/vi/yJkRd9py5mA/hqdefault.jpg,2274501.0,98259.0,PT12M47S,767
HhmloI9Kcs8,UCXuqSBlHAE6Xw-yeJA0Tunw,Intel had a WILD day - Arc Battlemage Announced,Linus Tech Tips,2024-12-03T14:01:36Z,Visit https://www.squarespace.com/LTT and use offer code LTT for 10% off Check out Ridge's holiday sale at ...,https://i.ytimg.com/vi/HhmloI9Kcs8/hqdefault.jpg,1472875.0,55660.0,PT10M29S,629
RzTVIm3_0Wo,UCXuqSBlHAE6Xw-yeJA0Tunw,How Long Can We Make A Screwdriver?,Linus Tech Tips,2024-12-02T20:20:20Z,Purchase the LTT Screwdriver here: https://www.lttstore.com/products/screwdriver.,https://i.ytimg.com/vi/RzTVIm3_0Wo/hqdefault.jpg,2007112.0,79331.0,PT29S,29
S-NbCPEgP1A,UCXuqSBlHAE6Xw-yeJA0Tunw,The fastest CPU in the world,Linus Tech Tips,2024-12-02T18:00:16Z,Thanks to Supermicro for sponsoring this video! You can check out their H14 AMD servers at: ...,https://i.ytimg.com/vi/S-NbCPEgP1A/hqdefault.jpg,2532243.0,77928.0,PT25M53S,1553
xayoYq5bfaM,UCXuqSBlHAE6Xw-yeJA0Tunw,Is Now a Good Time to Buy a Gaming PC?,Linus Tech Tips,2024-12-01T18:00:06Z,Join us in War Thunder for FREE at https://playwt.link/linus or play on mobile at https://wtm.game/linus With new computer parts ...,https://i.ytimg.com/vi/xayoYq5bfaM/hqdefault.jpg,1201475.0,56410.0,PT13M20S,800
kiXSswB45kY,UCXuqSBlHAE6Xw-yeJA0Tunw,Revealing my NEW Investment!,Linus Tech Tips,2024-11-30T18:37:36Z,Get a free 15-day trial of Odoo's all-in-one business solution and see how it can make your life easier! Check it out at ...,https://i.ytimg.com/vi/kiXSswB45kY/hqdefault.jpg,1573813.0,58206.0,PT23M15S,1395
bNVOBNPGVCo,UCXuqSBlHAE6Xw-yeJA0Tunw,"Look At Me I&#39;m The Sponsor Now - WAN Show November 29, 2024",Linus Tech Tips,2024-11-30T05:46:19Z,Join the JumpCloud Community to connect with other IT professionals at https://cloud.jumpcloud.com/WANShow-Community Get ...,https://i.ytimg.com/vi/bNVOBNPGVCo/hqdefault.jpg,596988.0,9102.0,PT3H8M40S,11320
oQLUZ78LlCE,UCXuqSBlHAE6Xw-yeJA0Tunw,"Turning 100,000 Screwdriver Shafts into Pens",Linus Tech Tips,2024-11-29T23:25:14Z,"and now a segue to this link to purchase the Scribedriver Bolt Action Pen, a premium writing tool made of repurposed screwdriver ...",https://i.ytimg.com/vi/oQLUZ78LlCE/hqdefault.jpg,2063316.0,100485.0,PT38S,38
ESyiQ0tfqFQ,UCXuqSBlHAE6Xw-yeJA0Tunw,dbrand left me Unsupervised in their Factory,Linus Tech Tips,2024-11-29T18:08:00Z,Check out Ridge's holiday sale at https://www.ridge.com/LINUS Linus was flown out to dbrand's Headquarters with very minimal ...,https://i.ytimg.com/vi/ESyiQ0tfqFQ/hqdefault.jpg,1455953.0,72092.0,PT20M28S,1228
RqQ8SQqjlGk,UCXuqSBlHAE6Xw-yeJA0Tunw,The PERFECT PC at Every Price,Linus Tech Tips,2024-11-28T18:00:54Z,"Try Pulseway FREE today, and make IT monitoring simple at: https://lmg.gg/LTT24 https://jawa.link/LTTNov24 is where you can ...",https://i.ytimg.com/vi/RqQ8SQqjlGk/hqdefault.jpg,1279598.0,45044.0,PT14M7S,847
vIJgc-5bOkw,UCXuqSBlHAE6Xw-yeJA0Tunw,I&#39;m Scared of my viewer&#39;s MESS - The Setup Doctor,Linus Tech Tips,2024-11-27T18:13:37Z,Thanks again to UGREEN for sponsoring this video! Check out their NASync DXP 4800 Plus and more below: UGREEN NASync ...,https://i.ytimg.com/vi/vIJgc-5bOkw/hqdefault.jpg,1308948.0,48634.0,PT16M34S,994
Ogb9_9lWa5k,UCXuqSBlHAE6Xw-yeJA0Tunw,Building PCs until I get good at it - Celebrating 16 years of LTT,Linus Tech Tips,2024-11-27T03:28:30Z,"https://jawa.link/LTTDOTD Click the link above to check out Jawa's holiday deals! Save big on Custom PCs, components, and ...",https://i.ytimg.com/vi/Ogb9_9lWa5k/hqdefault.jpg,488399.0,12013.0,PT5H9M23S,18563
d2LRKdsQttE,UCXuqSBlHAE6Xw-yeJA0Tunw,Using Cable Management Tools to Move a Truck,Linus Tech Tips,2024-11-27T03:15:35Z,"and now a segue to a link to purchase! Save 20% by purchasing our Essential Solution, a hand-picked selection of our best ...",https://i.ytimg.com/vi/d2LRKdsQttE/hqdefault.jpg,1714336.0,65648.0,PT31S,31
56uCjW56HWI,UCXuqSBlHAE6Xw-yeJA0Tunw,Building a PC Using Only Amazon&#39;s &#39;Overall Pick&#39; Products,Linus Tech Tips,2024-11-25T18:05:27Z,UGREEN Uno 100W GaN Charger (20% OFF Until 12/2): https://amzn.to/4hVStyk UGREEN Uno Magnetic Power Bank 15W (36% ...,https://i.ytimg.com/vi/56uCjW56HWI/hqdefault.jpg,1830913.0,60856.0,PT13M48S,828
g6HYrNzOqTY,UCXuqSBlHAE6Xw-yeJA0Tunw,I LOVE this Setup,Linus Tech Tips,2024-11-24T17:47:02Z,De-google your inbox for only $1 with Proton Unlimited! http://proton.me/linustechtips What do you do after you sell your entire ...,https://i.ytimg.com/vi/g6HYrNzOqTY/hqdefault.jpg,1738427.0,68083.0,PT23M46S,1426
_4Sz6J49jho,UCXuqSBlHAE6Xw-yeJA0Tunw,My Most Unnecessary Home Project in YEARS - Home 3D Movie Projector Setup!,Linus Tech Tips,2024-11-23T17:54:32Z,Say no to wet socks with Vessi's Black Friday Sale! Stay dry in style with Vessi at https://vessi.com. Don't wait—grab yours before ...,https://i.ytimg.com/vi/_4Sz6J49jho/hqdefault.jpg,1257264.0,47676.0,PT18M29S,1109
cgxFsCD4Vug,UCXuqSBlHAE6Xw-yeJA0Tunw,How to Delete System32,Linus Tech Tips,2024-11-22T19:11:00Z,,https://i.ytimg.com/vi/cgxFsCD4Vug/hqdefault.jpg,1465273.0,84769.0,PT27S,27
oHmJg8MfyHU,UCXuqSBlHAE6Xw-yeJA0Tunw,This Car Tech Upgrade Went WAY Too Far - feat. Mighty Car Mods,Linus Tech Tips,2024-11-21T20:06:30Z,Thanks again to Ridge for sponsoring this video and making this project happen! Check out their Holiday Sales event at ...,https://i.ytimg.com/vi/oHmJg8MfyHU/hqdefault.jpg,1894598.0,107764.0,PT33M33S,2013
u4LFDPbbSVk,UCXuqSBlHAE6Xw-yeJA0Tunw,I Built an INSANE Surround Sound Setup for Under $250,Linus Tech Tips,2024-11-20T18:00:39Z,"Check the FlexiSpot Black Friday sale and use the code LINUS50 for $50 off of the FlexiSpot E7 Plus, C7 and C7 max: FlexiSpot ...",https://i.ytimg.com/vi/u4LFDPbbSVk/hqdefault.jpg,1299047.0,47171.0,PT17M54S,1074
q2s_C-nwEEk,UCXuqSBlHAE6Xw-yeJA0Tunw,You can finally hear me! - LAN Center Audio Tour,Linus Tech Tips,2024-11-19T18:07:19Z,Check out Ridge's holiday sale at https://www.ridge.com/LINUS Try Rocket Money for free: https://RocketMoney.com/ltt (US ...,https://i.ytimg.com/vi/q2s_C-nwEEk/hqdefault.jpg,1144865.0,48246.0,PT16M58S,1018
TP2MOhLSE5U,UCXuqSBlHAE6Xw-yeJA0Tunw,I really hope this is legal.,Linus Tech Tips,2024-11-18T18:50:39Z,Go to https://ground.news/ltt to get 50% off the Ground News Vantage plan. Outsmart algorithms and optimize the way you read ...,https://i.ytimg.com/vi/TP2MOhLSE5U/hqdefault.jpg,1241886.0,51062.0,PT14M38S,878
jOmbsr5J69U,UCXuqSBlHAE6Xw-yeJA0Tunw,My Wife Hates our Smart House,Linus Tech Tips,2024-11-17T18:31:21Z,"But thanks to Homey's help we can start fixing my smart home. If you want a better and more unified smart home, check them out ...",https://i.ytimg.com/vi/jOmbsr5J69U/hqdefault.jpg,2456861.0,72338.0,PT20M41S,1241
hL_yJzNa8ls,UCXuqSBlHAE6Xw-yeJA0Tunw,The SAFE Way for Him to Drive his Lambo Fast - feat. Doug DeMuro,Linus Tech Tips,2024-11-16T18:00:12Z,Thanks to Origin PC for sponsoring this video! Purchase an Origin PC at: https://bit.ly/3ABhnCI Famed car YouTuber Doug ...,https://i.ytimg.com/vi/hL_yJzNa8ls/hqdefault.jpg,1524317.0,65256.0,PT23M53S,1433
eEhe-DujbmM,UCXuqSBlHAE6Xw-yeJA0Tunw,When Should You Clean Your PC?,Linus Tech Tips,2024-11-16T06:53:05Z,Thank you Nexigo for sponsoring this video! Check out the NexiGo Gripcon https://lmg.gg/NexiGoShort #techtips.,https://i.ytimg.com/vi/eEhe-DujbmM/hqdefault.jpg,275675.0,14545.0,PT41S,41
7k3oG5xgQmc,UCXuqSBlHAE6Xw-yeJA0Tunw,"My Latest Business Is Not A Stupid Failure - WAN Show November 15, 2024",Linus Tech Tips,2024-11-16T04:59:41Z,Visit https://www.squarespace.com/WAN and use offer code WAN for 10% off Get free Shipping at Ridge by using the code WAN ...,https://i.ytimg.com/vi/7k3oG5xgQmc/hqdefault.jpg,550781.0,10117.0,PT3H4M33S,11073
wumluVRmxyA,UCXuqSBlHAE6Xw-yeJA0Tunw,I Can&#39;t BELIEVE They Let Me in Here!,Linus Tech Tips,2024-11-15T18:29:06Z,Learn more about why Equinix is the world's digital infrastructure company at: https://eqix.it/3YQu7xb When Equinix offered to give ...,https://i.ytimg.com/vi/wumluVRmxyA/hqdefault.jpg,1980977.0,97436.0,PT23M37S,1417
lsvZdADkM5U,UCXuqSBlHAE6Xw-yeJA0Tunw,This Upgrade is Going to Kill Him - AMD $5000 Ultimate Tech Upgrade!,Linus Tech Tips,2024-11-14T18:00:05Z,Thanks again to AMD for being a great partner and sponsoring this series! Check out their newly launched Ryzen™ 7 9800X3D ...,https://i.ytimg.com/vi/lsvZdADkM5U/hqdefault.jpg,1733636.0,67002.0,PT25M24S,1524
T4xAQGwpO10,UCXuqSBlHAE6Xw-yeJA0Tunw,Building a PC to BEAT the PS5 Pro!,Linus Tech Tips,2024-11-13T21:13:37Z,Thanks to MANSCAPED for sponsoring today's video. Get 20% Off + Free International Shipping with promo code LTT20 or visit ...,https://i.ytimg.com/vi/T4xAQGwpO10/hqdefault.jpg,2289963.0,70133.0,PT20M29S,1229
p9Qazw9cVZY,UCXuqSBlHAE6Xw-yeJA0Tunw,NVIDIA Wouldn’t Let Me Cover This,Linus Tech Tips,2024-11-12T18:14:21Z,Buy a Seasonic TX 1000 PSU: https://geni.us/aryiquT Get 20% off DeleteMe US consumer plans when you go to ...,https://i.ytimg.com/vi/p9Qazw9cVZY/hqdefault.jpg,1340219.0,45885.0,PT16M12S,972
pKQYWVrtVjw,UCXuqSBlHAE6Xw-yeJA0Tunw,"Linux Gamers Are Cheaters - WAN Show November 8, 2024",Linus Tech Tips,2024-11-09T05:13:45Z,Get access to the world's largest online library of 3D printing models: https://ow.ly/YB7W50TMF3w Power your high end system ...,https://i.ytimg.com/vi/pKQYWVrtVjw/hqdefault.jpg,909210.0,11272.0,PT3H31M16S,12676
Fk828QaMogs,UCXuqSBlHAE6Xw-yeJA0Tunw,The Turbo Charged Laptop. Literally.,Linus Tech Tips,2024-11-07T18:54:25Z,Thanks again to REDMAGIC for sponsoring this video! Go to https://lmg.gg/duOgg to check out their TITAN 16 PRO gaming laptop ...,https://i.ytimg.com/vi/Fk828QaMogs/hqdefault.jpg,1996639.0,81473.0,PT27M2S,1622
y-ZfIxa6dhY,UCXuqSBlHAE6Xw-yeJA0Tunw,One CPU To Rule Them All - Ryzen 7 9800X3D Review,Linus Tech Tips,2024-11-06T14:00:19Z,Visit https://www.squarespace.com/LTT and use offer code LTT for 10% off Get 42% off before Dec 2 on @EcoFlowTech's RAPID ...,https://i.ytimg.com/vi/y-ZfIxa6dhY/hqdefault.jpg,1653150.0,58801.0,PT12M47S,767
T3KjeNHF8Y0,UCXuqSBlHAE6Xw-yeJA0Tunw,I Have 2 Weeks to File a Dispute for this Scam TV,Linus Tech Tips,2024-11-04T19:40:41Z,Visit https://www.squarespace.com/LTT and use offer code LTT for 10% off Limited time offer: 20% off Acronis Cyber Protect and ...,https://i.ytimg.com/vi/T3KjeNHF8Y0/hqdefault.jpg,4605848.0,96684.0,PT25M35S,1535
QZIdam3snHY,UCXuqSBlHAE6Xw-yeJA0Tunw,Why is EVERYONE buying this headset?,Linus Tech Tips,2024-11-03T18:01:08Z,Get a 15-day free trial for unlimited backup at https://www.backblaze.com/ltt Checkout NexiGo's Anniversary Sale at: ...,https://i.ytimg.com/vi/QZIdam3snHY/hqdefault.jpg,1361198.0,42133.0,PT10M55S,655
SV4F3v3TekU,UCXuqSBlHAE6Xw-yeJA0Tunw,Almost NOBODY Else Has The World&#39;s Best TV - Hisense 110UX Championship Edition,Linus Tech Tips,2024-11-02T16:55:10Z,Visit https://www.squarespace.com/LTT and use offer code LTT for 10% off Checkout NexiGo's Anniversary Sale at: ...,https://i.ytimg.com/vi/SV4F3v3TekU/hqdefault.jpg,3928379.0,91855.0,PT24M24S,1464
rIQlOYS5V-I,UCXuqSBlHAE6Xw-yeJA0Tunw,"I Need A Mac To Go With My iPhone - WAN Show November 1, 2024",Linus Tech Tips,2024-11-02T03:34:30Z,Thanks to MANSCAPED for sponsoring today's video. Get 20% Off + Free International Shipping with promo code WANSHOW or ...,https://i.ytimg.com/vi/rIQlOYS5V-I/hqdefault.jpg,747227.0,11641.0,PT2H42M12S,9732
SIj7Z_04JDk,UCXuqSBlHAE6Xw-yeJA0Tunw,I Can’t Believe I Bought This Dumb Fully-Automatic Gel Blaster,Linus Tech Tips,2024-11-01T17:30:04Z,pew pew pew.,https://i.ytimg.com/vi/SIj7Z_04JDk/hqdefault.jpg,1077300.0,48595.0,PT57S,57
W3fR4EoUJMU,UCXuqSBlHAE6Xw-yeJA0Tunw,The True Cost of Digital Games - Microsoft’s New Xbox is their Worst Deal Ever,Linus Tech Tips,2024-10-31T18:03:54Z,Embrace your daily life adventure with Vessi! Visit http://vessi.com/LinusTechTips for an automatic 15% off your first purchase at ...,https://i.ytimg.com/vi/W3fR4EoUJMU/hqdefault.jpg,1489619.0,51733.0,PT11M59S,719
fBcaPyoq5xo,UCXuqSBlHAE6Xw-yeJA0Tunw,LTT Staff Roast their Boss&#39; PCs,Linus Tech Tips,2024-10-30T16:53:36Z,Get 20% off DeleteMe US consumer plans when you go to http://joindeleteme.com/LTT20 and use promo code LTT20 at checkout.,https://i.ytimg.com/vi/fBcaPyoq5xo/hqdefault.jpg,1324963.0,51444.0,PT18M32S,1112
20sbEESeTSI,UCXuqSBlHAE6Xw-yeJA0Tunw,Buying a New Case is a Waste of Money,Linus Tech Tips,2024-10-29T16:56:35Z,Go to https://ground.news/ltt to get 40% off the Ground News Vantage plan. Outsmart algorithms and optimize the way you read ...,https://i.ytimg.com/vi/20sbEESeTSI/hqdefault.jpg,1091541.0,44002.0,PT18M1S,1081
0IxaD8QwKTs,UCXuqSBlHAE6Xw-yeJA0Tunw,I Paid Strangers to Secret Shop My Own Store,Linus Tech Tips,2024-10-28T16:55:22Z,Get a free 15-day trial of Odoo's all-in-one business solution and see how it can make your life easier! Check it out at ...,https://i.ytimg.com/vi/0IxaD8QwKTs/hqdefault.jpg,1455646.0,63087.0,PT27M25S,1645
tN-arR2UoRk,UCXuqSBlHAE6Xw-yeJA0Tunw,My wife insisted I do this for her,Linus Tech Tips,2024-10-27T16:58:36Z,Thanks to Hisense for making this possible! Check out the Hisense C2 Ultra projector at https://lmg.gg/hisenseusa Buy in USA on ...,https://i.ytimg.com/vi/tN-arR2UoRk/hqdefault.jpg,4089183.0,103145.0,PT13M38S,818
Cq3hCt4jJQ4,UCXuqSBlHAE6Xw-yeJA0Tunw,Buying a Brand New PC is Dumb...,Linus Tech Tips,2024-10-26T16:58:35Z,Checkout NexiGo's Anniversary Sale at: https://www.nexigo.com/pages/1st-anniversary-sale Check out the MSI MPG X870E ...,https://i.ytimg.com/vi/Cq3hCt4jJQ4/hqdefault.jpg,2557805.0,77723.0,PT17M1S,1021
k9W9BTMJjYk,UCXuqSBlHAE6Xw-yeJA0Tunw,My Employees say I Need more Sleep….Lets try these,Linus Tech Tips,2024-10-25T17:25:51Z,Thanks again to Ozlo for sending us the Sleepbuds and sponsoring this video. Check out the Ozlo Sleepbuds at ...,https://i.ytimg.com/vi/k9W9BTMJjYk/hqdefault.jpg,2700232.0,41297.0,PT9M15S,555
b-NRW6jLaj0,UCXuqSBlHAE6Xw-yeJA0Tunw,I Bought this Weird Tech from an Ad,Linus Tech Tips,2024-10-25T00:43:52Z,,https://i.ytimg.com/vi/b-NRW6jLaj0/hqdefault.jpg,827179.0,39730.0,PT56S,56
zY7_Pb9URgg,UCXuqSBlHAE6Xw-yeJA0Tunw,"Thank You for Trying, Intel - Core Ultra 285K &amp; 245K Review",Linus Tech Tips,2024-10-24T15:00:43Z,Visit https://www.squarespace.com/LTT and use offer code LTT for 10% off Save 10% and get Free Shipping at Ridge by using the ...,https://i.ytimg.com/vi/zY7_Pb9URgg/hqdefault.jpg,1458363.0,50773.0,PT18M3S,1083
X-mLLiCJdsQ,UCXuqSBlHAE6Xw-yeJA0Tunw,The Nuclear Bomb Proof PC,Linus Tech Tips,2024-10-23T17:20:31Z,"Thanks to Fallout for sponsoring this video! Play Fallout 76 for free on PC, Xbox, and PlayStation from 10/22 – 10/29 at ...",https://i.ytimg.com/vi/X-mLLiCJdsQ/hqdefault.jpg,1266145.0,52481.0,PT22M11S,1331
IA9LlfQ9X-Q,UCXuqSBlHAE6Xw-yeJA0Tunw,I Bought EVERY Tech Ad I Saw for a MONTH,Linus Tech Tips,2024-10-22T22:15:26Z,Get 20% off DeleteMe US consumer plans when you go to http://joindeleteme.com/LTT20 and use promo code LTT20 at checkout.,https://i.ytimg.com/vi/IA9LlfQ9X-Q/hqdefault.jpg,4038363.0,111064.0,PT26M25S,1585
KkJ2RztcrhU,UCXuqSBlHAE6Xw-yeJA0Tunw,How to Build a Karaoke Setup That Doesn&#39;t Suck!,Linus Tech Tips,2024-10-21T17:32:54Z,Embrace your daily life adventure with Vessi! Visit http://vessi.com/LinusTechTips for an automatic 15% off your first purchase at ...,https://i.ytimg.com/vi/KkJ2RztcrhU/hqdefault.jpg,886953.0,37113.0,PT14M9S,849
NAOOZ48BqbY,UCXuqSBlHAE6Xw-yeJA0Tunw,"I wanted to try this for years, but no one would let me",Linus Tech Tips,2024-10-20T17:00:24Z,Thanks to KIOXIA for sponsoring this video! You can check out their CD8 Enterprise drives at: ...,https://i.ytimg.com/vi/NAOOZ48BqbY/hqdefault.jpg,2117235.0,67280.0,PT22M32S,1352
kjgx4-gxdwo,UCXuqSBlHAE6Xw-yeJA0Tunw,Roasting your BEST Setups,Linus Tech Tips,2024-10-19T17:08:17Z,Thanks to REDMAGIC for sponsoring this video! Check out the REDMAGIC Nova Gaming Tablet at https://bit.ly/4dglP7e Today ...,https://i.ytimg.com/vi/kjgx4-gxdwo/hqdefault.jpg,2202642.0,63075.0,PT28M18S,1698
dydazik2gsg,UCXuqSBlHAE6Xw-yeJA0Tunw,Was Windows XP as Good as we Remember?,Linus Tech Tips,2024-10-16T16:56:13Z,Check out Acronis Cyber Protect for businesses at http://go.acronis.com/LTT Signup for a Hetzner server and use code LTT24 to ...,https://i.ytimg.com/vi/dydazik2gsg/hqdefault.jpg,2200868.0,78091.0,PT14M19S,859
uBQMVE1v-G4,UCXuqSBlHAE6Xw-yeJA0Tunw,Can I Turn Dead CPUs into Money?,Linus Tech Tips,2024-10-15T16:57:04Z,Try Rocket Money for free: https://RocketMoney.com/ltt (US Residents Only) #rocketmoney #personalfinance Check out MSI's Fall ...,https://i.ytimg.com/vi/uBQMVE1v-G4/hqdefault.jpg,1720373.0,57896.0,PT17M21S,1041
